CustomerID,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_string,rfm_total_score,segment,Country
16499,361,8,2578.34,2,4,4,244,10,"Loyal Customers","United Kingdom"
15801,47,3,1063.95,4,3,3,433,10,"Need Attention","United Kingdom"
17152,195,4,2016.50,2,4,4,244,10,"Loyal Customers","United Kingdom"
16969,40,3,650.41,4,3,3,433,10,"Need Attention","United Kingdom"
12842,71,4,1917.99,3,3,4,334,10,"Need Attention","United Kingdom"
15713,144,4,839.64,3,4,3,343,10,"Need Attention","United Kingdom"
16924,22,3,829.89,4,3,3,433,10,"Need Attention","United Kingdom"
12450,157,5,688.20,3,4,3,343,10,"Need Attention",Spain
17615,131,6,721.80,3,4,3,343,10,"Need Attention","United Kingdom"
15012,54,3,646.26,4,3,3,433,10,"Need Attention","United Kingdom"
16344,159,4,842.42,3,4,3,343,10,"Need Attention","United Kingdom"
15658,191,8,2117.27,2,4,4,244,10,"Loyal Customers","United Kingdom"
18235,72,3,1796.48,3,3,4,334,10,"Need Attention","United Kingdom"
12844,30,4,648.60,4,3,3,433,10,"Need Attention","United Kingdom"
15238,30,3,1071.99,4,3,3,433,10,"Need Attention","United Kingdom"
15406,32,4,975.87,4,3,3,433,10,"Need Attention","United Kingdom"
16589,72,4,612.36,3,4,3,343,10,"Need Attention","United Kingdom"
16842,101,3,1264.19,3,3,4,334,10,"Need Attention","United Kingdom"
14267,163,3,1516.24,3,3,4,334,10,"Need Attention","United Kingdom"
14997,47,4,776.60,4,3,3,433,10,"Need Attention","United Kingdom"
15646,158,5,784.81,3,4,3,343,10,"Need Attention","United Kingdom"
16851,5,3,342.45,5,3,2,532,10,Developing,"United Kingdom"
17198,24,3,692.22,4,3,3,433,10,"Need Attention","United Kingdom"
17694,142,3,1695.97,3,3,4,334,10,"Need Attention","United Kingdom"
13202,395,7,1580.30,2,4,4,244,10,"Loyal Customers","United Kingdom"
14953,26,4,968.82,4,3,3,433,10,"Need Attention","United Kingdom"
17144,2,2,984.57,5,2,3,523,10,"Recent Customers","United Kingdom"
14687,107,3,1402.06,3,3,4,334,10,"Need Attention","United Kingdom"
16730,53,3,743.11,4,3,3,433,10,"Need Attention","United Kingdom"
13466,185,5,1013.35,3,4,3,343,10,"Need Attention","United Kingdom"
12642,26,3,1013.26,4,3,3,433,10,"Need Attention",Germany
12716,4,2,1053.49,5,2,3,523,10,"Recent Customers",France
17214,61,6,1059.12,3,4,3,343,10,"Need Attention","United Kingdom"
17145,513,4,3120.91,1,4,5,145,10,"Loyal Customers","United Kingdom"
15173,381,7,1494.60,2,4,4,244,10,"Loyal Customers","United Kingdom"
15407,34,4,1046.74,4,3,3,433,10,"Need Attention","United Kingdom"
17854,186,6,1068.50,3,4,3,343,10,"Need Attention","United Kingdom"
17668,2,2,347.75,5,3,2,532,10,Developing,"United Kingdom"
16204,24,3,918.71,4,3,3,433,10,"Need Attention","United Kingdom"
15533,20,3,807.57,4,3,3,433,10,"Need Attention","United Kingdom"
15707,36,4,916.98,4,3,3,433,10,"Need Attention","United Kingdom"
14902,26,3,1035.62,4,3,3,433,10,"Need Attention","United Kingdom"
13506,317,5,1338.08,2,4,4,244,10,"Loyal Customers","United Kingdom"
16340,108,3,1496.24,3,3,4,334,10,"Need Attention","United Kingdom"
17950,73,7,1166.29,3,4,3,343,10,"Need Attention","United Kingdom"
13447,24,3,1129.14,4,3,3,433,10,"Need Attention","United Kingdom"
13649,257,6,1453.68,2,4,4,244,10,"Loyal Customers","United Kingdom"
14971,36,3,1097.98,4,3,3,433,10,"Need Attention","United Kingdom"
14160,611,7,8421.47,1,4,5,145,10,"Loyal Customers","United Kingdom"
17862,324,4,1254.89,2,4,4,244,10,"Loyal Customers","United Kingdom"
15748,41,3,609.81,4,3,3,433,10,"Need Attention","United Kingdom"
15574,178,6,1101.44,3,4,3,343,10,"Need Attention","United Kingdom"
16846,51,3,842.41,4,3,3,433,10,"Need Attention","United Kingdom"
17926,134,5,1035.49,3,4,3,343,10,"Need Attention","United Kingdom"
18204,72,3,1975.35,3,3,4,334,10,"Need Attention","United Kingdom"
15789,359,6,1962.01,2,4,4,244,10,"Loyal Customers","United Kingdom"
17466,11,2,763.28,5,2,3,523,10,"Recent Customers","United Kingdom"
17835,3,3,342.24,5,3,2,532,10,Developing,"United Kingdom"
14629,5,2,955.26,5,2,3,523,10,"Recent Customers","United Kingdom"
15239,11,2,780.59,5,2,3,523,10,"Recent Customers","United Kingdom"
15108,142,4,1300.25,3,3,4,334,10,"Need Attention","European Community"
15326,334,5,1700.52,2,4,4,244,10,"Loyal Customers","United Kingdom"
12592,93,4,1867.64,3,3,4,334,10,"Need Attention",Germany
14636,37,2,609.85,4,3,3,433,10,"Need Attention","United Kingdom"
14998,171,4,753.18,3,4,3,343,10,"Need Attention","United Kingdom"
16087,390,5,1739.92,2,4,4,244,10,"Loyal Customers","United Kingdom"
12986,429,10,2729.84,1,5,4,154,10,"Loyal Customers","United Kingdom"
17934,52,3,1049.15,4,3,3,433,10,"Need Attention","United Kingdom"
15124,23,4,450.82,4,4,2,442,10,Developing,"United Kingdom"
12452,17,2,430.57,5,3,2,532,10,Developing,Switzerland
14656,170,5,790.00,3,4,3,343,10,"Need Attention","United Kingdom"
13030,12,2,752.44,5,2,3,523,10,"Recent Customers","United Kingdom"
14675,17,2,1015.58,5,2,3,523,10,"Recent Customers","United Kingdom"
14851,24,3,829.41,4,3,3,433,10,"Need Attention","United Kingdom"
13046,31,3,949.25,4,3,3,433,10,"Need Attention","United Kingdom"
16625,275,5,1654.03,2,4,4,244,10,"Loyal Customers","United Kingdom"
18277,59,5,1180.05,3,4,3,343,10,"Need Attention","United Kingdom"
16124,318,4,1772.49,2,4,4,244,10,"Loyal Customers","United Kingdom"
14450,181,7,1128.44,3,4,3,343,10,"Need Attention","United Kingdom"
15330,33,2,714.96,4,3,3,433,10,"Need Attention","United Kingdom"
15823,373,3,3882.17,2,3,5,235,10,"At Risk","United Kingdom"
15618,33,4,776.85,4,3,3,433,10,"Need Attention","United Kingdom"
16065,366,8,1992.13,2,4,4,244,10,"Loyal Customers","United Kingdom"
14195,202,6,2615.60,2,4,4,244,10,"Loyal Customers","United Kingdom"
14400,150,3,1732.47,3,3,4,334,10,"Need Attention","United Kingdom"
17709,170,5,671.01,3,4,3,343,10,"Need Attention","United Kingdom"
18106,330,6,1441.06,2,4,4,244,10,"Loyal Customers","United Kingdom"
12697,29,3,957.59,4,3,3,433,10,"Need Attention",Sweden
13762,219,5,2472.48,2,4,4,244,10,"Loyal Customers","United Kingdom"
12809,178,3,1755.94,3,3,4,334,10,"Need Attention",Portugal
16415,45,3,696.76,4,3,3,433,10,"Need Attention","United Kingdom"
12717,152,3,1308.91,3,3,4,334,10,"Need Attention",Greece
16287,170,5,1006.98,3,4,3,343,10,"Need Attention","United Kingdom"
14988,212,7,2038.65,2,4,4,244,10,"Loyal Customers","United Kingdom"
17653,37,4,1207.56,4,3,3,433,10,"Need Attention","United Kingdom"
13382,281,5,1387.58,2,4,4,244,10,"Loyal Customers","United Kingdom"
12904,19,2,496.06,5,3,2,532,10,Developing,"United Kingdom"
18217,30,4,945.04,4,3,3,433,10,"Need Attention","United Kingdom"
14301,118,4,1992.18,3,3,4,334,10,"Need Attention","United Kingdom"
14496,312,7,2363.89,2,4,4,244,10,"Loyal Customers","United Kingdom"
13673,19,2,387.44,5,3,2,532,10,Developing,"United Kingdom"
13819,302,6,2642.35,2,4,4,244,10,"Loyal Customers","United Kingdom"
13247,18,4,501.12,5,3,2,532,10,Developing,"United Kingdom"
13023,65,3,1449.03,3,3,4,334,10,"Need Attention","United Kingdom"
13239,262,5,1594.69,2,4,4,244,10,"Loyal Customers","United Kingdom"
13914,12,2,626.45,5,2,3,523,10,"Recent Customers","United Kingdom"
17869,108,7,813.64,3,4,3,343,10,"Need Attention","United Kingdom"
15535,174,6,1044.37,3,4,3,343,10,"Need Attention","United Kingdom"
12883,25,4,703.47,4,3,3,433,10,"Need Attention","United Kingdom"
17298,102,5,938.36,3,4,3,343,10,"Need Attention","United Kingdom"
17649,139,3,1578.89,3,3,4,334,10,"Need Attention","United Kingdom"
13296,138,6,792.51,3,4,3,343,10,"Need Attention","United Kingdom"
13740,241,5,1582.77,2,4,4,244,10,"Loyal Customers","United Kingdom"
13034,55,3,756.82,4,3,3,433,10,"Need Attention","United Kingdom"
17032,548,7,2969.32,1,4,5,145,10,"Loyal Customers","United Kingdom"
16869,23,4,817.12,4,3,3,433,10,"Need Attention","United Kingdom"
15068,47,4,1174.90,4,3,3,433,10,"Need Attention","United Kingdom"
12378,130,2,5416.32,3,2,5,325,10,"Potential Loyalists",Switzerland
13242,113,7,699.40,3,4,3,343,10,"Need Attention","United Kingdom"
14140,4,2,935.05,5,2,3,523,10,"Recent Customers","United Kingdom"
16742,493,13,2334.97,1,5,4,154,10,"Loyal Customers","United Kingdom"
16951,135,3,1277.75,3,3,4,334,10,"Need Attention","United Kingdom"
15773,6,2,774.52,5,2,3,523,10,"Recent Customers","United Kingdom"
17169,58,3,1156.73,4,3,3,433,10,"Need Attention","United Kingdom"
13720,117,4,799.90,3,4,3,343,10,"Need Attention","United Kingdom"
15385,41,3,942.08,4,3,3,433,10,"Need Attention","United Kingdom"
16412,54,5,593.19,4,4,2,442,10,Developing,"United Kingdom"
15425,401,4,1941.12,2,4,4,244,10,"Loyal Customers","United Kingdom"
17423,47,3,1118.95,4,3,3,433,10,"Need Attention","United Kingdom"
13365,34,2,2225.37,4,2,4,424,10,Promising,"United Kingdom"
12719,6,2,644.95,5,2,3,523,10,"Recent Customers",France
15368,22,2,722.74,4,3,3,433,10,"Need Attention","United Kingdom"
16872,78,6,1213.13,3,4,3,343,10,"Need Attention","United Kingdom"
16734,53,3,646.76,4,3,3,433,10,"Need Attention","United Kingdom"
13873,120,8,1038.92,3,4,3,343,10,"Need Attention","United Kingdom"
17430,33,4,622.57,4,3,3,433,10,"Need Attention","United Kingdom"
13300,170,3,1285.51,3,3,4,334,10,"Need Attention","United Kingdom"
18066,76,3,1440.40,3,3,4,334,10,"Need Attention","United Kingdom"
16276,177,3,2629.39,3,3,4,334,10,"Need Attention","United Kingdom"
15261,136,4,1508.00,3,3,4,334,10,"Need Attention","United Kingdom"
13214,418,7,3264.23,1,4,5,145,10,"Loyal Customers","United Kingdom"
13596,6,2,664.11,5,2,3,523,10,"Recent Customers","United Kingdom"
16510,373,6,1757.25,2,4,4,244,10,"Loyal Customers","United Kingdom"
15590,383,5,1496.60,2,4,4,244,10,"Loyal Customers","United Kingdom"
16728,47,4,1048.28,4,3,3,433,10,"Need Attention","United Kingdom"
16036,88,4,2556.84,3,3,4,334,10,"Need Attention","United Kingdom"
14114,274,7,1364.09,2,4,4,244,10,"Loyal Customers","United Kingdom"
14305,72,3,1858.96,3,3,4,334,10,"Need Attention","United Kingdom"
14821,367,7,1230.15,2,4,4,244,10,"Loyal Customers","United Kingdom"
15026,81,5,1044.09,3,4,3,343,10,"Need Attention","United Kingdom"
15957,32,3,921.25,4,3,3,433,10,"Need Attention","United Kingdom"
13200,20,4,870.09,4,3,3,433,10,"Need Attention","United Kingdom"
12967,359,3,2938.52,2,3,5,235,10,"At Risk","United Kingdom"
14567,57,2,1530.36,4,2,4,424,10,Promising,"United Kingdom"
17711,11,2,385.10,5,3,2,532,10,Developing,"United Kingdom"
16461,178,3,1539.83,3,3,4,334,10,"Need Attention","United Kingdom"
16184,65,6,1158.79,3,4,3,343,10,"Need Attention","United Kingdom"
16948,139,7,868.77,3,4,3,343,10,"Need Attention","United Kingdom"
15381,214,5,1890.57,2,4,4,244,10,"Loyal Customers","United Kingdom"
13344,68,3,2511.69,3,3,4,334,10,"Need Attention","United Kingdom"
14234,23,4,754.12,4,3,3,433,10,"Need Attention","United Kingdom"
17830,2,3,398.70,5,3,2,532,10,Developing,"United Kingdom"
16637,33,4,1154.47,4,3,3,433,10,"Need Attention","United Kingdom"
12402,324,6,1256.90,2,4,4,244,10,"Loyal Customers",Belgium
13049,65,4,1408.24,3,3,4,334,10,"Need Attention","United Kingdom"
14569,2,4,597.33,5,3,2,532,10,Developing,"United Kingdom"
16756,215,7,1312.37,2,4,4,244,10,"Loyal Customers","United Kingdom"
16024,13,3,478.71,5,3,2,532,10,Developing,"United Kingdom"
17990,237,6,1527.61,2,4,4,244,10,"Loyal Customers","United Kingdom"
13243,204,5,1220.38,2,4,4,244,10,"Loyal Customers","United Kingdom"
13428,11,3,478.54,5,3,2,532,10,Developing,"United Kingdom"
17064,59,3,855.45,4,3,3,433,10,"Need Attention","United Kingdom"
16018,40,4,698.13,4,3,3,433,10,"Need Attention","United Kingdom"
15076,173,3,1447.74,3,3,4,334,10,"Need Attention","United Kingdom"
16812,361,4,2392.00,2,4,4,244,10,"Loyal Customers","United Kingdom"
13531,206,6,1433.07,2,4,4,244,10,"Loyal Customers","United Kingdom"
12728,72,5,1070.17,3,4,3,343,10,"Need Attention",France
15015,502,13,2344.47,1,5,4,154,10,"Loyal Customers","United Kingdom"
16887,36,3,658.17,4,3,3,433,10,"Need Attention","United Kingdom"
15863,26,5,355.10,4,4,2,442,10,Developing,"United Kingdom"
16823,228,7,2243.09,2,4,4,244,10,"Loyal Customers","United Kingdom"
17979,36,4,729.01,4,3,3,433,10,"Need Attention","United Kingdom"
13865,59,4,501.56,4,4,2,442,10,Developing,"United Kingdom"
17874,186,6,683.46,3,4,3,343,10,"Need Attention","United Kingdom"
13607,41,2,1075.81,4,3,3,433,10,"Need Attention","United Kingdom"
12541,30,3,981.18,4,3,3,433,10,"Need Attention",Spain
13583,156,2,1445.03,3,2,4,324,9,"Potential Loyalists","United Kingdom"
15717,235,5,607.00,2,4,3,243,9,"At Risk","United Kingdom"
16930,27,3,378.89,4,3,2,432,9,Developing,"United Kingdom"
14836,11,3,102.45,5,3,1,531,9,"Low Value","United Kingdom"
14381,53,2,625.94,4,2,3,423,9,Promising,"United Kingdom"
13376,100,3,1019.76,3,3,3,333,9,"Need Attention","United Kingdom"
12475,54,2,1149.64,4,2,3,423,9,Promising,Germany
15429,27,2,397.35,4,3,2,432,9,Developing,"United Kingdom"
12791,374,5,731.83,2,4,3,243,9,"At Risk",Netherlands
14128,61,3,924.21,3,3,3,333,9,"Need Attention","United Kingdom"
17713,383,4,1198.09,2,4,3,243,9,"At Risk","United Kingdom"
13800,310,3,1679.56,2,3,4,234,9,"At Risk","United Kingdom"
16342,76,4,322.41,3,4,2,342,9,Developing,"United Kingdom"
17962,143,4,665.91,3,3,3,333,9,"Need Attention","United Kingdom"
16352,18,2,494.44,5,2,2,522,9,"Recent Customers","United Kingdom"
15488,93,5,431.92,3,4,2,342,9,Developing,"United Kingdom"
13548,97,3,901.44,3,3,3,333,9,"Need Attention","United Kingdom"
13156,386,3,1586.54,2,3,4,234,9,"At Risk","United Kingdom"
15439,405,4,1269.05,2,3,4,234,9,"At Risk","United Kingdom"
18270,39,3,444.55,4,3,2,432,9,Developing,"United Kingdom"
14338,162,3,928.10,3,3,3,333,9,"Need Attention","United Kingdom"
17761,33,1,712.78,4,2,3,423,9,Promising,"United Kingdom"
12375,11,2,457.50,5,2,2,522,9,"Recent Customers",Finland
17376,71,4,453.64,3,4,2,342,9,Developing,"United Kingdom"
12549,576,6,1575.68,1,4,4,144,9,"Loyal Customers",USA
16674,55,2,304.24,4,3,2,432,9,Developing,"United Kingdom"
15886,61,4,1052.87,3,3,3,333,9,"Need Attention","United Kingdom"
16800,12,1,1162.65,5,1,3,513,9,"Recent Customers","United Kingdom"
13388,132,3,1185.65,3,3,3,333,9,"Need Attention","United Kingdom"
16345,45,2,1178.79,4,2,3,423,9,Promising,"United Kingdom"
16961,117,3,794.56,3,3,3,333,9,"Need Attention","United Kingdom"
15921,173,4,765.61,3,3,3,333,9,"Need Attention","United Kingdom"
16792,283,5,623.46,2,4,3,243,9,"At Risk","United Kingdom"
17733,39,2,692.19,4,2,3,423,9,Promising,"United Kingdom"
13936,180,3,939.66,3,3,3,333,9,"Need Attention","United Kingdom"
17239,313,4,1189.45,2,4,3,243,9,"At Risk","United Kingdom"
16321,73,7,604.55,3,4,2,342,9,Developing,Australia
12405,149,1,1710.39,3,2,4,324,9,"Potential Loyalists",Finland
18190,193,5,745.62,2,4,3,243,9,"At Risk","United Kingdom"
16706,38,3,531.35,4,3,2,432,9,Developing,"United Kingdom"
16387,323,5,882.46,2,4,3,243,9,"At Risk","United Kingdom"
12703,72,4,1006.53,3,3,3,333,9,"Need Attention",Germany
17468,11,3,194.80,5,3,1,531,9,"Low Value","United Kingdom"
13359,64,2,1043.31,3,3,3,333,9,"Need Attention","United Kingdom"
12498,22,3,403.70,4,3,2,432,9,Developing,Germany
17608,34,4,488.06,4,3,2,432,9,Developing,"United Kingdom"
12648,155,4,1112.00,3,3,3,333,9,"Need Attention",Germany
12469,523,2,3070.54,1,3,5,135,9,"At Risk",Thailand
13935,597,3,6116.92,1,3,5,135,9,"At Risk","United Kingdom"
13440,424,7,1295.25,1,4,4,144,9,"Loyal Customers","United Kingdom"
17358,304,5,861.01,2,4,3,243,9,"At Risk","United Kingdom"
13223,201,6,969.12,2,4,3,243,9,"At Risk","United Kingdom"
15639,135,3,1065.08,3,3,3,333,9,"Need Attention","United Kingdom"
12638,34,2,921.49,4,2,3,423,9,Promising,Sweden
13501,289,3,2885.11,2,3,4,234,9,"At Risk",Switzerland
13293,393,6,1192.94,2,4,3,243,9,"At Risk","United Kingdom"
14437,366,5,873.34,2,4,3,243,9,"At Risk","United Kingdom"
17281,375,6,797.85,2,4,3,243,9,"At Risk","United Kingdom"
17860,369,4,717.39,2,4,3,243,9,"At Risk","United Kingdom"
16159,282,4,1232.79,2,3,4,234,9,"At Risk","United Kingdom"
12639,239,3,1312.37,2,3,4,234,9,"At Risk",Sweden
17286,22,3,389.18,4,3,2,432,9,Developing,"United Kingdom"
15115,19,2,531.85,5,2,2,522,9,"Recent Customers","United Kingdom"
17889,213,7,746.42,2,4,3,243,9,"At Risk","United Kingdom"
13422,65,1,2626.30,3,2,4,324,9,"Potential Loyalists","United Kingdom"
12514,268,2,1597.76,2,3,4,234,9,"At Risk",Italy
18081,37,3,343.45,4,3,2,432,9,Developing,"United Kingdom"
17398,115,3,653.38,3,3,3,333,9,"Need Attention","United Kingdom"
14261,51,2,1163.45,4,2,3,423,9,Promising,"United Kingdom"
17058,82,3,1179.89,3,3,3,333,9,"Need Attention","United Kingdom"
16699,381,7,994.60,2,4,3,243,9,"At Risk","United Kingdom"
17985,23,1,631.35,4,2,3,423,9,Promising,"United Kingdom"
13514,74,4,815.90,3,3,3,333,9,"Need Attention","United Kingdom"
14880,78,3,690.59,3,3,3,333,9,"Need Attention","United Kingdom"
13068,11,2,344.00,5,2,2,522,9,"Recent Customers","United Kingdom"
15972,457,5,1769.33,1,4,4,144,9,"Loyal Customers","United Kingdom"
15247,123,3,976.06,3,3,3,333,9,"Need Attention","United Kingdom"
13699,156,2,764.15,3,3,3,333,9,"Need Attention","United Kingdom"
14954,13,2,462.12,5,2,2,522,9,"Recent Customers","United Kingdom"
13639,75,2,1346.27,3,2,4,324,9,"Potential Loyalists","United Kingdom"
17356,312,5,946.47,2,4,3,243,9,"At Risk","United Kingdom"
18143,117,2,1000.16,3,3,3,333,9,"Need Attention","United Kingdom"
16488,34,3,498.80,4,3,2,432,9,Developing,"United Kingdom"
16331,433,6,2037.70,1,4,4,144,9,"Loyal Customers","United Kingdom"
13827,58,3,409.80,4,3,2,432,9,Developing,"United Kingdom"
14275,396,6,1189.38,2,4,3,243,9,"At Risk","United Kingdom"
16329,428,4,1664.92,1,4,4,144,9,"Loyal Customers","United Kingdom"
15103,32,2,703.36,4,2,3,423,9,Promising,"United Kingdom"
13739,19,2,292.20,5,2,2,522,9,"Recent Customers","United Kingdom"
12870,376,3,1676.95,2,3,4,234,9,"At Risk","United Kingdom"
15949,17,2,364.72,5,2,2,522,9,"Recent Customers","United Kingdom"
16231,380,4,1074.47,2,4,3,243,9,"At Risk","United Kingdom"
16468,75,3,787.52,3,3,3,333,9,"Need Attention","United Kingdom"
17767,16,2,413.05,5,2,2,522,9,"Recent Customers","United Kingdom"
12596,52,2,618.27,4,2,3,423,9,Promising,Spain
17383,5,2,304.09,5,2,2,522,9,"Recent Customers","United Kingdom"
17727,16,1,1060.25,5,1,3,513,9,"Recent Customers","United Kingdom"
16155,382,5,796.90,2,4,3,243,9,"At Risk","United Kingdom"
13857,394,6,1000.91,2,4,3,243,9,"At Risk","United Kingdom"
12434,85,3,1103.43,3,3,3,333,9,"Need Attention",Australia
17119,4,2,606.91,5,2,2,522,9,"Recent Customers","United Kingdom"
14561,76,3,1080.76,3,3,3,333,9,"Need Attention","United Kingdom"
16692,257,4,1914.70,2,3,4,234,9,"At Risk","United Kingdom"
17458,16,2,529.58,5,2,2,522,9,"Recent Customers","United Kingdom"
18193,166,3,1207.35,3,3,3,333,9,"Need Attention","United Kingdom"
13565,20,3,414.80,4,3,2,432,9,Developing,"United Kingdom"
14199,219,4,1091.70,2,4,3,243,9,"At Risk","United Kingdom"
16067,563,3,3269.11,1,3,5,135,9,"At Risk","United Kingdom"
13810,29,2,899.51,4,2,3,423,9,Promising,Germany
12394,64,2,1272.48,3,2,4,324,9,"Potential Loyalists",Belgium
16306,214,7,1124.72,2,4,3,243,9,"At Risk","United Kingdom"
15088,22,2,1160.07,4,2,3,423,9,Promising,"United Kingdom"
15508,190,6,1000.27,2,4,3,243,9,"At Risk","United Kingdom"
15224,359,5,871.36,2,4,3,243,9,"At Risk","United Kingdom"
12879,45,3,573.22,4,3,2,432,9,Developing,"United Kingdom"
17639,277,6,615.17,2,4,3,243,9,"At Risk","United Kingdom"
16226,204,5,672.17,2,4,3,243,9,"At Risk","United Kingdom"
14592,36,3,557.94,4,3,2,432,9,Developing,"United Kingdom"
15006,52,2,752.83,4,2,3,423,9,Promising,"United Kingdom"
16127,40,2,801.31,4,2,3,423,9,Promising,"United Kingdom"
14179,41,2,701.57,4,2,3,423,9,Promising,"United Kingdom"
13723,218,6,1194.08,2,4,3,243,9,"At Risk","United Kingdom"
13832,20,2,609.89,4,2,3,423,9,Promising,"United Kingdom"
17256,108,5,498.93,3,4,2,342,9,Developing,"United Kingdom"
17578,219,7,1047.33,2,4,3,243,9,"At Risk","United Kingdom"
14052,20,2,466.66,5,2,2,522,9,"Recent Customers","United Kingdom"
17480,78,2,882.23,3,3,3,333,9,"Need Attention","United Kingdom"
17853,408,3,1596.29,2,3,4,234,9,"At Risk","United Kingdom"
17295,29,3,547.00,4,3,2,432,9,Developing,"United Kingdom"
17142,240,4,1275.25,2,3,4,234,9,"At Risk","United Kingdom"
16336,421,4,3517.69,1,3,5,135,9,"At Risk","United Kingdom"
14581,17,2,409.65,5,2,2,522,9,"Recent Customers","United Kingdom"
18150,33,3,566.58,4,3,2,432,9,Developing,"United Kingdom"
13028,23,2,661.32,4,2,3,423,9,Promising,"United Kingdom"
13734,509,4,6695.69,1,3,5,135,9,"At Risk","United Kingdom"
18071,258,6,1169.68,2,4,3,243,9,"At Risk","United Kingdom"
16167,415,5,1386.12,1,4,4,144,9,"Loyal Customers","United Kingdom"
16561,6,2,511.12,5,2,2,522,9,"Recent Customers","United Kingdom"
14716,44,3,543.28,4,3,2,432,9,Developing,"United Kingdom"
17680,24,3,497.45,4,3,2,432,9,Developing,"United Kingdom"
16804,24,3,536.99,4,3,2,432,9,Developing,"United Kingdom"
15759,219,7,830.93,2,4,3,243,9,"At Risk","United Kingdom"
16445,34,4,583.16,4,3,2,432,9,Developing,"United Kingdom"
14959,65,4,695.42,3,3,3,333,9,"Need Attention","United Kingdom"
13403,18,3,229.50,5,3,1,531,9,"Low Value","United Kingdom"
16926,372,5,1169.61,2,4,3,243,9,"At Risk","United Kingdom"
15577,152,5,396.03,3,4,2,342,9,Developing,"United Kingdom"
18202,200,3,1396.99,2,3,4,234,9,"At Risk","United Kingdom"
12975,437,6,2100.09,1,4,4,144,9,"Loyal Customers","United Kingdom"
15626,75,3,1067.52,3,3,3,333,9,"Need Attention","United Kingdom"
18078,218,4,725.53,2,4,3,243,9,"At Risk","United Kingdom"
14803,163,3,845.55,3,3,3,333,9,"Need Attention","United Kingdom"
12822,71,2,948.88,3,3,3,333,9,"Need Attention","United Kingdom"
13486,79,3,1122.41,3,3,3,333,9,"Need Attention","United Kingdom"
12414,218,4,692.41,2,4,3,243,9,"At Risk",Austria
12752,82,1,4366.78,3,1,5,315,9,"Potential Loyalists",Norway
13850,130,1,1595.48,3,2,4,324,9,"Potential Loyalists","United Kingdom"
15512,156,4,331.58,3,4,2,342,9,Developing,"United Kingdom"
18127,20,4,556.13,4,3,2,432,9,Developing,"United Kingdom"
16467,509,7,2869.16,1,4,4,144,9,"Loyal Customers","United Kingdom"
17134,107,3,625.30,3,3,3,333,9,"Need Attention","United Kingdom"
13513,127,3,824.59,3,3,3,333,9,"Need Attention","United Kingdom"
18218,212,4,1121.84,2,4,3,243,9,"At Risk","United Kingdom"
16772,424,3,3698.05,1,3,5,135,9,"At Risk","United Kingdom"
15462,95,4,737.05,3,3,3,333,9,"Need Attention","United Kingdom"
17785,54,3,403.38,4,3,2,432,9,Developing,"United Kingdom"
13497,283,6,1166.83,2,4,3,243,9,"At Risk","United Kingdom"
13453,166,3,781.69,3,3,3,333,9,"Need Attention","United Kingdom"
12591,318,3,1338.95,2,3,4,234,9,"At Risk",Italy
15877,2,2,490.33,5,2,2,522,9,"Recent Customers","United Kingdom"
14679,382,3,1289.44,2,3,4,234,9,"At Risk","United Kingdom"
16391,401,4,1048.86,2,4,3,243,9,"At Risk","United Kingdom"
15054,13,2,302.10,5,2,2,522,9,"Recent Customers","United Kingdom"
12713,1,1,848.55,5,1,3,513,9,"Recent Customers",Germany
16380,62,1,1743.15,3,2,4,324,9,"Potential Loyalists","United Kingdom"
15879,405,4,1137.80,2,4,3,243,9,"At Risk","United Kingdom"
14130,320,4,1858.77,2,3,4,234,9,"At Risk","United Kingdom"
17181,58,3,309.85,4,3,2,432,9,Developing,"United Kingdom"
16751,31,1,1764.72,4,1,4,414,9,Promising,"United Kingdom"
15614,438,4,3147.36,1,3,5,135,9,"At Risk","United Kingdom"
18059,24,3,306.46,4,3,2,432,9,Developing,"United Kingdom"
14150,36,2,658.64,4,2,3,423,9,Promising,"United Kingdom"
12389,403,3,1433.33,2,3,4,234,9,"At Risk",Australia
16882,67,3,705.12,3,3,3,333,9,"Need Attention","United Kingdom"
15911,624,8,1683.79,1,4,4,144,9,"Loyal Customers","United Kingdom"
16158,523,9,628.32,1,5,3,153,9,"At Risk","United Kingdom"
13045,100,3,808.92,3,3,3,333,9,"Need Attention","United Kingdom"
12871,85,3,744.02,3,3,3,333,9,"Need Attention","United Kingdom"
12478,4,1,680.99,5,1,3,513,9,"Recent Customers",Greece
17330,23,4,423.80,4,3,2,432,9,Developing,"United Kingdom"
12873,283,3,2027.30,2,3,4,234,9,"At Risk","United Kingdom"
14512,188,7,1215.97,2,4,3,243,9,"At Risk","United Kingdom"
16773,58,3,421.24,4,3,2,432,9,Developing,"United Kingdom"
14494,26,3,401.46,4,3,2,432,9,Developing,"United Kingdom"
12885,64,3,1175.22,3,3,3,333,9,"Need Attention","United Kingdom"
17465,426,7,2542.79,1,4,4,144,9,"Loyal Customers","United Kingdom"
16479,11,2,300.83,5,2,2,522,9,"Recent Customers","United Kingdom"
17928,46,3,313.16,4,3,2,432,9,Developing,"United Kingdom"
13812,43,3,539.00,4,3,2,432,9,Developing,Germany
18025,380,6,1177.72,2,4,3,243,9,"At Risk","United Kingdom"
15303,291,3,1224.18,2,3,4,234,9,"At Risk","United Kingdom"
